,name,text_cleaned,year,type
199,BDO,"(parent) and Subsidiaries 17, 19 102-46 Defining report content and topic boundaries 102-47 List of material topics 102-48 Restatements of information 102-49 Changes in reporting 102-50 Reporting period 102-51 Date of most recent report 102-52 Reporting cycle 102-53 Contact point for questions regarding 19 43 None Inside front cover Inside front cover Annual 69 the report 102-54 Claims of reporting in accordance Inside front cover with the GRI Standards 102-55 GRI Content Index 102-56 External assurance 60-63 No external assurance Page Number(s), Direct Answer and/or URLs Reason for Omission Material Topics GRI Standard Economic Performance GRI 103: Management Approach 2016 Disclosure 103-1 103-2 103-3 201-1 GRI 201: Economic Performance 2016 Indirect Economic Impacts GRI 103: Management Approach 2016 103-1 103-2 GRI 203: Indirect Economic Impacts 2016 Explanation of the material topic and its boundary The management approach and its components Evaluation of the management approach Direct economic value generated and distributed 19 17 21 16-20 19 Explanation of the material topic and its boundary The management approach and its components Evaluation of the management approach Infrastructure investments and services supported Significant indirect economic impacts 28-30, 49-53 32-41, 49-53 16-20 17 103-3 203-1 203-2 62 G R I C o n t e n t I n d e x Disclosure Page Number(s), Direct Answer and/or URLs Reason for Omission GRI Standard Energy GRI 103: Management Approach 2016 GRI 302: Energy 2016 Water GRI 103: Management Approach 2016 GRI 303: Water 2016 Emissions GRI 103: Management Approach 2016 GRI 305: Emissions 2016 Employment GRI 103: Management Approach 2016 GRI 401: Employment 2016 303-1 Water withdrawal by source 303-5 Water consumption 103-1 103-2 103-3 302-1 103-1 103-2 103-3 103-1 103-2 103-3 305-1 305-2 103-1 103-2 103-3 401-1 Explanation of the material topic and its boundary The management approach and its components Evaluation of the management approach Energy consumption within the organization 16-20 Explanation of the material topic and its boundary The management approach and its components Evaluation of the management approach 16-20 Explanation of the material topic and its boundary The management approach and its components Evaluation of the management approach Direct (Scope 1) GHG emissions Energy indirect (Scope 2) GHG emissions 16-20 Explanation of the material topic and its boundary The management approach and its components Evaluation of the management approach New employee hires and employee turnover 16-20 19 17 43 19 17 43 43 19 17 43 43 19 17 45 63 x e d n I t n e t n o C I R G Page Number(s), Direct Answer and/or URLs Reason for Omission Disclosure GRI Standard Training and Education GRI 103: Management Approach 2016 103-1 103-2 103-3 404-1 404-2 103-1 103-2 103-3 413-1 Explanation of the material topic and its boundary The management approach and its components Evaluation of the management approach Average hours of training per year per employee Programs for upgrading employee skills and transition assistance programs Explanation of the material topic and its boundary The management approach and its components Evaluation of the management approach Operations with local community engagement, impact assessments, and development programs 16-20 19 17 45 46-48 19 17 16-20 49-53 GRI 404: Training and Education 2016 Local Communities GRI 103: Management Approach 2016 GRI 413: Local Communities 2016 G4 Sector Disclosures: Financial Services Disclosure Product Responsibility Product Portfolio G4-DMA Disclosure of management approach 16-20 FS7 23-31, 32-41 Page Number(s), Direct Answer and/or URLs Reason for Omission FS8 37-41 Monetary value of products and services designed to deliver a specific social benefit for each business line broken down by purpose Monetary value of products and services designed to deliver a specific environmental benefit for each business line broken down by purpose Percentage and number of companies held in the institution’s portfolio with which the reporting organization has interacted on environmental or social issues Active Ownership G4-DMA Disclosure of management approach 16-20 FS10 34-35, 37-41 Membership in Associations ACI Philippines Association of Bank Compliance Officers (ABCOMP) Association of Bank Remittance Officers, Inc.",2019.0,ab
200,Hana,"5 % 100 % History ESG Performance GHG Emissions (Scope1+2) Dividends Board meeting attendance rate Hana Financial Group NEXT 2030 At the end of 2020, Hana Financial Group presented “Next 2030” as our growth strategy for the next 10 years to achieve platform-based, globally oriented and social value-creating finance.",2020.0,ab
201,Hana,This allows for a more precise understanding of the efficiency of carbon emissions exhausted in accordance with the borrower’s size rather than the absolute emissions amount of the investee.,2020.0,ab
202,Hana,"Total Apportioned UCC Low Moderate ◼ Loan 2020 (Unit: KRW 1 Million) High 633,400 79,000 12,100 64,800 224,600 284,800 2020 2025 2030 2020 2025 2030 2020 2025 2030 1) Carbon to Revenue (C/R): Dividing the apportioned CO2e by apportioned annual revenues.",2020.0,ab
203,Hana,"of Cases) ◼ Amount(KRW 100 million) 145,974 86,456 122,946 31,382 10,647 1,722 750 113 New loans Extension of debt maturity Postponement of installment payments of principal Postponement of interest payments Existing loans 320 12 Interest rate reduction Hana Financial Group Sustainability Report 2020 32 Hana ESG Performance Transition to a Low-carbon Economy Creating Social Value With Customer Our People and Culture Transparency in Governance 34 39 47 57 64 Eco-friendly financial services Greenhouse gas emissions reduction Eco-friendly corporate culture >> Key Activities Issue Background There is a growing emphasis on corporate roles and responsibilities in response to climate change, as global warming poses an environmental challenge that needs to be addressed by the international community.",2020.0,ab
204,Hana,▹page 35 Established a step-by-step GHG emissions reduction target Hana Financial Group has set a step-by-step GHG emissions reduction goal to meet its carbon neutrality target by 2050.,2020.0,ab
205,Hana,located Signed an agreement to support Korean New Deal and promote ESG management Designated as a market maker for GHG emissions trading Hana Bank signed an agreement with the Korea Technology Finance Corporation to support the success of the Korean New Deal and the growth of ESG-engaged companies.,2020.0,ab
206,Hana,▲ Agreement to Support Korean New Deal and ESG Management Hana Financial Investment was selected as the final market maker of GHG emissions trading by the Ministry of Environment.,2020.0,ab
207,Hana,"As the first securities company to act as a market maker for GHG emissions trading, we plan to efficiently support GHG emissions reduction from individual companies and Korea as a whole by enhancing trade liquidity.",2020.0,ab
208,Hana,"1) Loans limited to use for eco-friendly projects such as renewable energy, electric vehicles and energy efficiency Overview Proof of use of green credit finance Agreement on assessment criteria on linkage with eco- friendly businesses and loan contract signing Discounted interest rate Borrower company Certification body (Deloitte) Assessment and verification by a third-party certification body on establishment and achievement of internally set goals Business subject to green finance A Business subject to green finance B Business subject to green finance C Business subject to green finance D Hana Financial Group Sustainability Report 2020 35 Greenhouse gas emissions reduction Using new and renewable energies and expanding energy-efficient facilities Hana Financial Group continues to expand its use of new and renewable energies to reduce carbon emissions.",2020.0,ab
209,Hana,"Energy reduction activities ◦ Replacing lights at HQ and branches with LED lights ◦ Turning off all lights during lunch hours and at night ◦ Operating a dedicated working floor after business hours to reduce energy waste during overtime Expansion of eco-friendly transportation ◦ “Electric vehicle charging stations” installed in buildings built in 2017 or later, and seven charging stations established (4 fast-charging stations and 3 normal-charging stations) in four buildings ◦ Started to allot electric vehicles (EVs) for work at Cheongna Training Institute since 2019 (plan to allot 20 EVs to 10 office buildings nationwide in 2021, build charging infrastructure, and install parking for 300 bicycles) Expansion of eco-friendly buildings ◦ New buildings constructed with the goal of obtaining the “Best Grade for Eco-friendly Certification” and achieving “Grade 1 in energy efficiency” ◦ Use of eco-friendly materials recommended in new buildings or during branch renovations ◦ 60 types of low-carbon materials were used to built Cheongna Training Institute >> Key Activities Established GHG emissions reduction target As part of its active participation in the carbon neutrality policy of major global countries in response to climate change, Hana Financial Group has declared carbon neutrality at all business sites with the aim of applying our objectives to all our affiliates by 2050.",2020.0,ab
210,Hana,"GHG emissions targets ■ Outcome ■ Target Unit: tCO2eq 67,704 63,946 66,450 55,166 2020 2021 2030 2050 Net Zero Hana Financial Group Sustainability Report 2020 36 Eco-friendly corporate culture Environmental awareness training Run ESG engagement campaigns to training Hana Financial Group provides company-wide environmental awareness improve environmental management.",2020.0,ab
211,Hana,"2020 on global ESG trends and regulations to raise awareness of the Equator Principles as well as environmental regulations, greenhouse gas emissions reduction, and the phase-out of coal.",2020.0,ab
212,Hana,"8 2020 1,302 2020 7 1,850 1,857 (Unit: KRW 100 million) ESG remaining balance of Investment product Total remaining balance of investment product *Based on Hana Alternative Asset Management data / NAV remaining balance Hana Insurance Social Finance Environment/Green Finance *Based on raw insurance premium Hana Financial Group Sustainability Report 2020 86 Environmental Data Greenhouse Gas (GHG) Emissions* (Unit: tCO2eq) Environment Investment Fee Item Direct emissions (Scope 1) Indirect emissions (Scope 2) 2017 2018 2019 2020 Goals for 2020 9,442 58,500 9,579 60,838 8,932 60,025 7,971 55,975 Total emissions (Scope1+2) 67,942 70,417 68,957 63,946 * Hana Bank headquarters, sales branches, and affiliates in Myeong-dong building (Data range: Headquar- ters of HFG, Hana Bank, Hana Card, and Others) 8,770 58,934 67,704 (Unit: tCO2eq) Item 2019 2020 Emissions calculation methodology Item Elec- tricity Gas Item Scope 3 Emissions Purchased goods and services Capital goods Upstream transportation and distribution Waste generated in operations Business travel Employee commuting Use of sold products End of life treatment of sold products 1,154 231 381 196 1,136 4,539 2,977 74 a) The number of new card issuance b) The number of paper consumed c) The number of new bankbook 1,030 issuance d) Water consumption a) Amount of purchased laptop b) Amount of purchased desktop computers c) Amount of purchased monitor Cash Transport Distance 69 The amount of waste bag generated Employee’s business trip distance (Domestic + Overseas) 63 345 426 5,190 - 3,407 Usage hour of Internet/mobile banking 64 a) The number of card disposed b) The amount of bankbook disposed Total 10,688 10,594 - Changing to LED Changing cooling/heating system Changing main cooling/heating system in buildings owned (Unit: KRW 100 million) 2021 goal 2018 - 31.",2020.0,ab
